Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity 
nan,Economy Class,3.0,April 2016,nan,1.0,nan,no,NAP to VCE,3.0," |  On two recent return flights Naples-Venice, I found the ground staff impolite and very unprofessional in both airports, so I decided to send an email to the company to explain. Unfortunately, I still have not received a reply to the email which I sent to the customer services on 3 April 2016 and on contacting them by phone 10 days ago was assured by the man at the other end of the line that I would receive a reply to my original email in a couple of days. I am still waiting. In my opinion, this company charges just slightly less for flights than the national airlines because they do not spend money on customer services. I reckon customers' emails are never read and they only have one person answering the telephone as I waited 40 minutes before my call was connected to a member of staff. If I had a choice of airlines for my flights to Venice from Naples, I would not travel with Easyjet.",Solo Leisure,2.0,nan
A320 / A319,Economy Class,3.0,May 2016,3.0,5.0,nan,yes,LGW to NAP,2.0," | London Gatwick to Naples with easyJet. A very competent service both ways. On time. Outbound aircraft tired and scruffy. Outbound crew (LGW based) much more customer friendly than inbound Italian crew. Boarding on inbound was very well handled, where speeyboarding passenger kept on front the whole way through to boarding plane. Toasted cheese/ham sandwich outbound was a soggy mess. All in all very good for the fare paid.",Couple Leisure,5.0,nan
A319,Economy Class,2.0,May 2016,nan,1.0,nan,no,FCO to GVA,3.0," |  Rome to Geneva with easyjet. The flight was planned to depart at 20.55 but then we got first notification that the flight would be delayed 30 minutes. After few minutes, we were notified additional delay of 1 hour 40 minutes and the last, we got delay notification of 2 hours. After the latest notification, we were informed that we would get voucher of 4.5 Euro for snack (only sandwich). Vouchers were given when they called people for boarding which means basically no time to take the snack. Besides, when they called people for boarding, the plane was not arrived yet! The latest ETD was 23.35 with ETA 00.10 and ATD was 11.31. We landed safely in Lyon, because they mentioned that GVA airport was already closed at midnight and we were not informed before. Considering the ETA was after midnight, they should have seen this possibility but, they did not mention anything to passenger before. We missed our train connection because of the delay and we arranged last minute bus travel which we missed as well due to the arrival was in Lyon. Thankfully they still managed to make bus transfer to GVA airport. We arrived in GVA around 3 AM. Considering the arrival time, the total delay was around 5 hours and we were stuck in GVA airport at 3 AM. Very bad experience.",Family Leisure,1.0,nan
A319,Economy Class,5.0,May 2016,nan,5.0,nan,yes,CPH to LGW,4.0," |  Copenhagen to Gatwick check-in was done on the app, and I didn't have any checkin baggage, so went straight to departure. The boarding gate and arrival gate were both very far from the airport main shopping area. Especially in CPH, the easyJet and Ryanair boarding area F is the farthest among all the boarding gates. The seat pitch was good for a low-cost airline. I felt comfortable at my seat, where my knees didn't touch the back of the front seat. (I'm 188cm tall). Cabin crew were friendly and efficient. All in all, it was a pleasant flight, and good value for money.",Solo Leisure,4.0,nan
A321,Economy Class,5.0,May 2016,4.0,1.0,nan,yes,LGW to MXP,4.0,"I approached flying easyJet with some reservations. My last budget airline, a certain blue and yellow operator operating from Stansted put me off - almost for life. As I was only in Milan for 24 hours, the BA Club Europe fare, the worst regional business class in the world, was a staggering £900 return. So I settled for easyJet at £160 - including row ""a"" seats on both flights. I was very pleased I did. The 1st flight left an hour late due to a bizarre ""technical"" issue. A wheelchair in the hold was found to have non detachable lithium batteries. The captain had to cross check the legality and in the end the passenger and wheelchair was deplaned. On both flights, the crew were very personable and friendly. Greeted everyone on board with a smile and ""welcome aboard"". On the return the captain did likewise. I found the seat comfortable. The plane well turned out. The return flight left on time and arrived early. Had a gin and tonic on the way back which was fairly priced. All in all a very good experience and I would not hesitate to recommend.",Business,5.0,nan
A320,Economy Class,1.0,May 2016,1.0,2.0,nan,no,LGW to JER,1.0," |  Flew Gatwick to Jersey. Let’s face it, Easyjet treats their customers like cattle. We boarded the flight which was to be one hour in duration. The flight actually boarded on time and without incident. When everyone was boarded the captain came on to say that the flight was to be delayed because of weather in Jersey. He said it was going to be delayed an hour to start but could be delayed as much as four hours before the flight left. So here was a full flight, in an uncomfortable airplane with children and families on board that was going to just sit. What upsets me here is that the crew knew about this potential delay prior to boarding and still put everyone on the plane. The plane did finally leave, 5 hours later. The passengers were forced to sit on the hot plane with no air, no food, no drinks, for 5 hours. Once the flight left it was a one hour ride to Jersey.",Business,3.0,nan
A320,Economy Class,5.0,April 2016,4.0,5.0,nan,yes,PMI to LGW,4.0," |  Due to a medical emergency we required 3 adjacent seats plus one across the aisle. 72 hours before flight I contacted EasyJet from our hotel in Palma. Their online system was brilliant and within 10 minutes we had confirmed booking of everything we needed including assistance at both airports. Excellent flight and service all round. We had confirmed flights with British Airways but after 72 hours and many phone calls they could not confirm the two additional seat we needed. Well done EasyJet. We are due to fly to Alicante in 6 weeks and are using EasyJet again.
",Couple Leisure,5.0,nan
A319,Economy Class,4.0,June 2016,1.0,2.0,1.0,no,LTN to ABZ,3.0,easyJet flight from Luton to Aberdeen got delayed for 3 hours due to 'operational reasons'. Luton airport was packed with people. The cabin crew were very kind. I sat in seat 23B. There wasn't sufficient legroom. No complimentary food or drinks (which was annoying because we were delayed).,Business,3.0,1.0
A320,Economy Class,4.0,May 2016,4.0,3.0,nan,yes,MPL to LGW,5.0,"Last time I flew this route from Montpellier to London Gatwick, the boarding process was somewhat farcical. This time I had Speedy Boarding which was an improvement although people still queued far too early (the incoming flight had not landed yet!) I had to force my way past them to take advantage of the SB. The price I paid for our flights was low, I decided to book extra legroom seats which made the flight very comfortable and came with automatic Speedy Boarding and an extra bag allowance (I still think Easyjet's policy towards handbags etc. is annoying and unnecessary). The flight was on time, the bar service was prompt and nicely carried out with prices not too bad. Info from the flight deck was pretty good and overall, the experience was fine.",Couple Leisure,5.0,nan
nan,Economy Class,5.0,June 2016,nan,1.0,1.0,no,SXF to ORY,2.0," |  Very bad experience, from Berlin to Orly Paris by S669, with 80 mins of delay (means that we will arrive in Paris around 23H30). When we arrived at the gate, the staff very aggressively asked passengers to check in their cabin bags. I asked them the reason and was told that they have the right to demand this. I was the last person get onboard the airplane and surprise, surprise, there was plenty of space left. When we arrived at Orly, I had to wait another 20 mins to get my luggage (almost 23H50).  ",Business,1.0,nan
A320,Economy Class,4.0,May 2016,3.0,3.0,nan,yes,STN to MUC,3.0,"No problems going out from Stansted to Munich, flight was on time and in fact arrived ahead of schedule. Pleasant cabin crew and good information from the captain about our journey. Coming back the bag drop didn't open until 2 hours before the departure so many people were queuing for some time as they had expected this to be 3 hours. Nevertheless the flight back was also punctual and the same professional attitude from the crew. EasyJet are definitely my preferred short haul carrier.",Business,4.0,nan
A319,Economy Class,5.0,May 2016,5.0,5.0,nan,yes,ATH to MAN,5.0,"Great value for money. We flew from Manchester to Santorini and then returned from Athens to Manchester with easyJet. Both flights were on time and pleasant. Aircraft were clean and comfortable. Cabin crew were friendly and efficient. They came through the cabin twice for food and beverage sales, once for duty free, and several times to collect rubbish. Extra legroom seats were an excellent value and include Speedy Boarding and use of the much quicker check-in queue. Seats on our flights did not recline, so there were no problems with rude people reclining too much and trapping people in the row behind them. We would use easyJet again.",Couple Leisure,5.0,nan
A320,Economy Class,4.0,May 2016,1.0,5.0,nan,yes,LGW to MXP,5.0,"Flew easyJet from London Gatwick to Milan Malpensa for a short break with my wife. Flight departed pretty much on time, only the busy flight traffic at Gatwick holding us up. Landed in Malpensa early so made up any lost time. Flight itself was comfortable enough for a short flight. Cabin crew were helpful and friendly enough. Took our own water on board as know the score in regards food and drink on board. Return flight was same as outbound flight, in fact left bang on time and landed very early. It's worth noting that Terminal 2 at Malpensa is a bit dated but you can see improvements are being made to facilities, this will take time but they'll get there. Facilities were adequate enough and free bus to terminal 1 for train station was easy to find. Used the easyJet app on my phone for check in etc. Impressed as gives you a message when your gate us announced and all that. Works well and easy to use compared to other airline apps. Overall can thoroughly recommend easyJet from this and past experience. My wife was also impressed with her first experience.",Couple Leisure,5.0,nan
nan,Economy Class,4.0,May 2016,nan,1.0,nan,no,CDG to MXP,2.0," |  The easyJet flight from Paris to Milan is okay, the airports are not too far from city. But for the last 3 times I went from Milan to Paris (round trip), all the 6 flights were late by at least 30 minutes. This last flight is 1hr 20 late. 6 times in a row cannot be a coincidence. I will prefer to take other low cost companies from now on. The service in general is the same, but I know that I won't have to wait for the late airplane in every flight.",Solo Leisure,1.0,nan
nan,Economy Class,1.0,May 2016,nan,1.0,nan,no,MAN to VCE,1.0,"Manchester to Venice. Due to problem with plane the easyjet Manchester departure was slightly delayed and some passengers could not fly as the plane that was substituted was smaller. We did get on the flight but all our seats were changed, for a short flight and being older children this was not a huge issue but we had paid for allocated seating and it took several unanswered emails and eventually a long and no doubt costly call to Easyjet to try to claim the payment back. They tried to offer me free seat allocation on the next flight, as I'm hoping never to have to use this airline again I politely refused and was told a refund would be given in 5-10 days - time will tell! Return trip was delayed but no announcement made or info given, when finally boarded in Venice the cabin staff were to say the least brusque, we were seated at very back of flight and of course no room was left for baggage, rather than try to help by checking overheads at the front of the plane a staff member thought it appropriate to just shout at my daughters to sit down, when she explained she had no where to put her baggage and could not ""go against the tide"" of still boarding passengers to check the front she was told she would just have to put it in the hold, how this was going to be managed by my daughter was not mentioned and clearly the staff were not going to help - eventually another staff member did find some space and called my daughter down from her seat at the back to the front to store her baggage - not a major issue but overall the experience is one of lack of care, whilst safety should always be paramount they seem disorganised at best and uncaring at worst, helping a passenger could actually save them time in the long run and when they are obviously running late and working against a tight time frame you would think that experience would of taught them this - the whole customer service ethos has passed them by and I got the impression on both flights that passengers were very much a necessary evil and the cabin crews life would be so much better if they just didn't have to deal with them. Service not great, communication poor, every time I've flown the flight has been delayed, overall worth paying a little more for a better experience.",Family Leisure,2.0,nan
nan,Economy Class,1.0,June 2016,nan,1.0,nan,no,STN to PRG,1.0,"Arrived at Stansted for a flight to Prague with easyJet to find out it had been cancelled. There were no emails, no notification prior to our arrival. Staff weren't willing to help us. Just telling us your flight is cancelled and there is nothing we can do. Supposed to fly out on Saturday morning and fly back Tuesday afternoon. All they could offer us was a flight out on Monday for half of our party. Not willing to help us find alternative flights. Just said that we are on our own.",Solo Leisure,1.0,nan
A319,Economy Class,4.0,May 2016,4.0,3.0,nan,yes,LPL to MAD,3.0,"I recently flew with easyJet to Madrid from Liverpool. On my way out we were on a new livery with the old cabin. The boarding area at Liverpool was very hot and they kept turning the lights on and off. We used air stairs and had to go down about four flights of stairs before we even get onto the tarmac. We departed about ten minutes late because they hadn't yet refuelled. In the air, you could purchase food or drinks, as well as items from a large duty free selection. It would be a good tip to actually give out napkins when we're served a drink.  The seats didn't seem to recline and the windows were messy. The crew could smile a bit more, they seemed bored. We landed about 5 minutes late and had a jetway at Barajas. If I ever require budget air travel in future, I'll most likely choose them.",Solo Leisure,4.0,nan
A320,Economy Class,4.0,June 2016,3.0,1.0,1.0,no,PSA to LTN,4.0,"Pisa to Luton. Arrived at airport keen to get home to see the football. 1 hr 40 delay posted, this went up to 2 hrs 50 eventually. Communication poor, refreshment vouchers of 4.50 euros given. We took ours to be surrendered and were told there was no credit on 2 of the 4 cards. Told to go to supervisor's office which turned out not to exist. When flight was called no speedy boarding was called. Once underway all was ok. Free drink for delay would have been nice. Filled in easyjet's post flight survey asking for someone to call / email me to discuss. Guess what? No one has! Regular short haul flyers who will now do all they can to avoid easyjet from now on.",Family Leisure,2.0,1.0
A319,Economy Class,3.0,June 2016,1.0,3.0,1.0,no,BRU to SXF,3.0," |  Flew Brussels to Berlin with easyJet. The flight was smooth and on time, and cabin crew attitude was good though they do not serve you unless you buy something. On this instance practically no one buys anything (a tea bag costs £2.50). Seat pitch is a bit narrow but that doesn't matter. I boarded with a cabin trolley and a computer bag: I was asked that I must be able to put the bag inside the trolley at the gate, which I did after a lot of fuss. Other airlines will allow an extra small bag. The flight was less than half full, and I think this restriction was imposed because EasyJet wants to demonstrate that they are a cheap carrier. But after cost of a checked bag etc it was not that cheap, and you suffer from arriving at SXF rather than the more convenient TXL.",Solo Leisure,4.0,nan
nan,Economy Class,1.0,June 2016,1.0,1.0,nan,no,LGW to CFU,1.0,London Gatwick to Corfu with easyJet. Delays at airport were bad enough but we also had another 1.5 hour delay sitting on aircraft before it taxied to runway. No info forthcoming regarding the delay. No welcome on board due to staff talking amongst themselves. Crew more interested in themselves than passenger needs and poor attitude when passengers called them for requests - this was more than I could bear given that we were the paying customers. This was my first (and last) flight with easyJet as the return flight was even worse.,Couple Leisure,1.0,1.0
nan,Economy Class,4.0,June 2016,nan,1.0,nan,no,BCN to LGW,4.0," |  Flew easyJet from Barcelona to London. Due to overbooking by the airline, I was denied a seat on my flight, and not offered a seat on the next flight. After a heated discussion with the few staff available, I was able to get information and book into a flight several hours later. I missed my meetings in London. On the return flight we were sent to the plane but the flight crew had not arrived. We were put in a dark, airless stairwell without water and made to wait, again without information on the length of delay. There was no thought for customers.

",Business,1.0,nan
A320,Economy Class,4.0,February 2016,1.0,3.0,nan,no,NAP to ORY,2.0,"After having used EasyJet with complete satisfaction for about 10 years this has now been overturned by the incompetence of their customer service. On 28 Feb 2016 I was supposed to take a flight from Naples to Paris Orly. Unfortunately this was cancelled due to the weather conditions. Ground staff did all they could to help passengers. We were told to come back the next morning for a new flight scheduled at 9.55. This flight finally departed after 13.00. The reason given by the captain (in Italian and English - translated into French by a stewardess) was that an emergency slide had to be repaired before departure and that he was waiting for the final paperwork. Result was a near 22 hour delay on arrival in Paris. I accept this misfortune could happen with any airline. What I do not accept is that on 15 June I am still waiting for the reimbursement of my out of pocket expenses and that EasyJet have claimed that they do not owe any compensation under European legislation as the flight was delayed due to weather conditions - that was the case for the original flight, but not for the replacement flight. By way of comparison following a mechanical failure on a Flybe flight compensation was finalized within 24 hours. As a result of this experience I have learned to NO longer have any faith in EasyJet and in future shall do all in my power to avoid this airline and to warn potential flyers about their poor after sales service (plenty of bla-bla, but no action).",Couple Leisure,1.0,nan
A319,Economy Class,2.0,June 2016,1.0,1.0,nan,no,LGW to IOM,1.0," |  London Gatwick to Isle of Man with easyJet and it was appalling. I've flown on 4 flights with easyJet this week - UK domestic, to Belfast and IOM. The first flight was 1h 40m late, BFS to LGW 1h 50m late, LGW to IOM 9 hours late but not cancelled (so that's okay then) and lastly IOM to LGW. I'm being told to proceed for boarding when the aircraft hasn't even landed so boarding is at least 45mins away. I have been fobbed off with lies, ignored and endured rude staff. They're all tired, fed up and had enough of going the 'extra mile' and I don't blame them, but the excuses for delays have been laughable. ATC strikes in France - not within 2 days of my flights, severe weather causing delays - none, high pressure over the whole of Europe/UK with no weather apart from beautiful clear skies. Awful airline who haven't got enough staff or resources to operate their service. A good price is as much use a chocolate teapot if you don't arrive somewhere near the planned arrival or even on the same day. Unreliable.",Family Leisure,1.0,nan
nan,Economy Class,3.0,June 2016,3.0,1.0,nan,no,LGW to CPH,2.0," | 
London Gatwick to Copenhagen with easyJet. Flight cancelled after 4 hours of waiting. No customer service to provide hotel and meal vouchers. The only instruction received was ""go online and change your flight"". I made an online request to get hotel accommodation but this request has not been answered. Solution if we can call it that to sleep over at Gatwick and hope to board the first morning flight. Nobody from easyJet showed up to offer drinks or food. It happened to me twice before with KLM and Lufthansa but there I was treated like a proper customer, receiving efficiently all I needed.",Couple Leisure,3.0,nan
nan,Economy Class,nan,February 2016,nan,4.0,nan,yes,BRS to PMI,nan,My review concerns the customer care given on a planned flight in May which I was unable to take. Easyjet have been faultless in their help and process to refund via vouchers when I required hospital tests and could not fly. On providing a Doctors letter I received the vouchers for the full amount on the same day. Well done easyjet!,Couple Leisure,5.0,nan
nan,Economy Class,3.0,July 2016,nan,2.0,nan,no,VCE to LTN,5.0," |  
Flew easyJet from Venice to Luton. Delayed departure for muffled reason. Captain sounded competent. Cabin crew had a novel rule - cannot use a blanket if seated at an emergency exit. Landing was quite wobbly, apparently due to blustery wind. On arrival, bags took unbelievably long to arrive: 80 minutes after scheduled arrival. No ground staff on site to explain or apologize.",Solo Leisure,4.0,nan
A319,Economy Class,5.0,July 2016,nan,5.0,nan,yes,EDI to LGW,5.0,"My wife and I flew easyJet from Edinburgh to Gatwick on an Airbus 319. We were one hour late leaving due to late inbound aircraft, once the plane was on stand it was quickly turned round and we were on our way. Enough leg room with the non reclining seats, we did not make any purchases from the food menu. Flight was full.",Couple Leisure,5.0,nan
A320,Economy Class,5.0,July 2016,4.0,5.0,nan,yes,LGW to GVA,5.0," |  Flew easyJet from London Gatwick to Geneva. Excellent service on a brand new A320 Neo aircraft. Very polite cabin crew and in general although a 30 min delay the flight was effortless. I have really witnessed a lot of improvement over the years, they are far surpassing British Airways on service.",Solo Leisure,5.0,nan
A320,Economy Class,3.0,March 2016,nan,2.0,1.0,yes,PRG to MXP,3.0,"Our flight with easyJet from Prague to Milan Malpensa was without any problems - the plane was new and clean and there were no delays. Cabin crew were friendly and helpful. Of course, like with every lowcost carrier, you have to carefully check your cabin luggage size. We've experienced beautiful approach over the Alps when landing in Milan.",Couple Leisure,4.0,nan
nan,Economy Class,5.0,July 2016,4.0,5.0,nan,yes,STN to EDI,5.0,Although a frequent flyer I have never flown with easyjet so when I booked my first flight with them from Stansted to Edinburgh I didnt know what to expect. I can say that they were fantastic. My partner and I had flown to Edinburgh on business. We booked a return flight for 8pm but we were finished earlier than expected at 1pm. Dreading the long wait for our flight my partner suggested we go to the airport and ask if we could change our flight. I was quite adament that this could not be done unless you paid either over the odds or paid for another seat. We went to the airport and asked the member of staff at the easy jet desk if we could change our flight. She replied of course and had us on the eariler flight leaving at 5.40pm. This was done in the space of 5 minutes and no extra cost at all. We were delayed going out and coming back but not for long and these are things that cannot be helped. I can say they were very professional and accommodating. I will be using them again.,Business,5.0,nan
nan,Economy Class,1.0,July 2016,1.0,1.0,1.0,no,AMS to BOD,1.0," |  The easyJet flight from Bordeaux to Amsterdam was my worst flying experience, until the flight back that is. First off the deceitful way of announcing delays, google told me the flight was going to be delayed 2h50min straight away but easyJet said 10mins, then 20mins, then an hour, then we stand at the boarding gate for 40. Finally I board to sit next to an overweight undershowered fellow. All we got offered was a glass of tap water. Got to hand it to easyJet though, they managed to get us back in 2h50min, just 10mins shy of the limit to get our money back. Avoid this company.
",Couple Leisure,2.0,1.0
nan,Economy Class,5.0,June 2016,5.0,5.0,nan,yes,LGW to ACE,5.0," |  London Gatwick to Arrecife, Lanzarote. I've been flying with Easyjet for about 7 years, mostly to the Canaries. Over the years, I could see a great deal of improvement in the service, food and aircraft. To begin with, there were three toilets on the plane that took us to Lanzarote and back, all of which had baby changing stations. The food was much better this time around than on any other flight. We opted for the meal deals, and were really impressed with the Corkers crisps and the hot food. They were far tastier than any other on-flight food I've had in over 10 years of flying with state-owned and low-cost airlines. The staff was very attentive, helping me with my baggage, and making sure that I'm aware of the facilities and safety features dedicated to infants. The flight attendants forgot to serve us some of the food, and it took about 15 minutes for the hot food to be served, but that's not something we'd hold against them, considering they were genuinely busy. There was a general sense of calm and consideration for other people, with passengers willing to overlook the noise and fuss our children made, and I believe that's down to how the staff carried themselves and attended to people's needs. There was a friendly atmoshpere throughout, which helped ease our anxieties over political unrest in the country, and especially attitudes toward migrants. The new Recaro seats are very comfortable and sleek, with plenty of legroom behind and underneath. I don't think low-cost could be much better than this.",Family Leisure,5.0,5.0
A319,Economy Class,4.0,June 2016,1.0,1.0,nan,no,AMS to LGW,2.0," |  I am standing in a hot stifling room with all the other passengers for flight EZY8882, from Amsterdam to Gatwick, which is an hour and a half delayed at the moment but likely more. We were told to board when the plane had not even arrived yet. I finally persuaded a member of staff to please open the door. The first member I asked refused and I heard someone else ask her before. The flight we took on the way here from Gatwick 3 days ago was also delayed 2 hours. Our arrival evening was the best weather of our stay so we missed out on some good tourist time as the next day was pouring with rain. Rubbish service.

",Family Leisure,1.0,nan
A319,Economy Class,3.0,June 2016,3.0,1.0,1.0,yes,BRS to SXF,3.0,"Very busy flight both directions from Bristol to Berlin. Outbound a few minutes early, no issues, very acceptable, return flight was 20 minutes late arriving then seemed to take an age on turnaround, then it picked up an air traffic delay at Berlin but they made good progress on the return flight and landed only about 20 minutes late. On checking in at Berlin, it's seems ironic, Easyjet state they like you to arrive 2 hours early at the airport yet we couldn't check-in our bag until 2 hrs 10 mins before our flight. Easyjet also tell passengers that they will more likely get their cabin bags in the overhead locker space if they try to board early, we paid for speedy boarding and were amongst the first passengers on board, safely put our bags (smaller than most) in the overhead lockers, yet a guy boards almost last couldn't get his large case in the lockers so the flight attanedant takes mine out and tells me to put it under the seat in front of me, severely restricting space for my feet for the whole flight. Not impressed. Other than that Easyjet, you did OK and we wouldn't have a problem flying with you again. Easyjet you have to take some responsibility for the airports you use, Berlin Schonfeld is the worst airport I have ever used, see separate review.",Couple Leisure,5.0,nan
nan,Economy Class,1.0,June 2016,nan,1.0,nan,no,FCO to ORY,2.0," |  Rome to Paris, a last minute change of boarding gate (10 minutes walk) without =notification, new gate closed 30 minutes before take-off, very aggressive staff offering no solution but treating you like a cost, flight missed. As usual, ""client assistance"" provides no information, no reimbursement, no possibilities to change our flight. Only return flight available is two days later for 500 EUR more.  Would be the last time we book with them.",Couple Leisure,1.0,nan
A320,Economy Class,5.0,July 2016,4.0,5.0,nan,yes,LGW to ACE,4.0,"Gatwick to Arrecife return. Outward leg was delayed slightly but made up the time and landed a little ahead of schedule. Bought a nice cup of coffee and a bottle of water - not too expensive and nice coffee. Had an exit row seat which was just right for my lanky legs I did not mind paying extra for this plus, being allowed to print boarding passes well in advance is nice as you can relax knowing you won't be bumped out of your seat (as happened to me in March with Iberia Express). Return leg five days later was also in an exit row seat with the added extra of Speedy Boarding on both legs a real bonus. The plane seemed newer and if anything, even more generous with legroom. Seat OK for the 3.5 hours flight. Two bar services and a decent red wine made this a pleasurable flight. I have never had a negative experience with Easyjet and will continue to use them so long as the price is right.",Business,2.0,nan
A319,Economy Class,5.0,July 2016,4.0,3.0,nan,yes,LTN to CTA,3.0,"We flew easyJet from Luton to Catania on the first day of the UK summer holidays. Luton airport is a joke but the airline do there best to compensate for this. When we arrived at the Bag drop desk there were no queues, and we were greeted by a friendly agent, who offered to check in all of our cabin bags for free. When we got to the Gate, however there are so many staff who are just stood there waiting to pounce on people with more than 1 bag, quite disgusting really. The flight was delayed for 15 mins because a family were having an argument with the agents about paying 50 euros for bringing 2 items with them. We were bused out to the waiting aircraft, the cabin crew were friendly, overall decent flight, landed in Catania only 5 mins late, and again taken by bus to the terminal.",Family Leisure,3.0,nan
nan,Economy Class,1.0,July 2016,nan,1.0,nan,no,VRN to LGW,1.0, |  Verona to Gatwick easyJet flight delayed by more than an hour. No explanation from the airport PA system. I have the mobile app that says flight delayed because of necessary maintenance work before take off at Gatwick. What does that mean? The app maybe be cool but adds nothing to the passenger experience. We are still late and ignorant.,Family Leisure,2.0,nan
nan,Economy Class,4.0,July 2016,3.0,4.0,nan,yes,LGW to GVA,3.0," |  My first time on easyJet. I paid for extra legroom which was worth it, the seat a bit narrow but I am not slim! Boarding was quick. Delay of 30 minutes on the ground but the flight arrived only 10 minutes late. Cup of tea satisfactory - did not try anything else. Friendly crew - I was not allowed to put anything under the seat in front of me for takeoff or landing but the crew looked after and returned it. Note, passenger sitting on the aisle seat. The smell of hard-boiled eggs between eaten was horrible. Please refrain. I would fly easyJet again.",Business,4.0,nan
nan,Economy Class,1.0,July 2016,nan,1.0,nan,no,LGW to EDI,1.0," |  Gatwick to Edinburgh. After delays of 2 hours, which is quite good for easyjet, our gate was announced. This was where the drama started. We went to gate 55D which was the same gate the Glasgow flight which had been called earlier. After about half an hour of trying to figure out who was at gate 55D they decided to move the Edinburgh passengers. They moved us to gate 54 which was back through the check in desk. On getting there we were told we could get through. So the 100 or so passengers were trapped in a glass corridor in the blistering heat. After another half an hour they decided to move us in to what looked like a departure lounge that time forgot. Basically seats and that was it. I asked one time during the next half hour if could visit the bathroom and was told no. When an announcement finally came. The first one of the day I hasten to add the the flight was cancelled. We then had to wait about an hour until they decided to escort us out of the airport through passport control, even though we were domestic which took another half hour. After finally getting out of departures we were expected to stand in a queue for cutover services with one person on the desk. I'm pretty sure I would have been there 2 days later which ironically was the next flight they were offering. I know eastJet is cheap but if it wasn't my company that booked the flights I wouldn't fly with easyjet ever again.",Business,1.0,nan
nan,Economy Class,3.0,July 2016,2.0,1.0,1.0,no,GVA to SXF,4.0, |  Second time I take this easyJet route from Geneva to Berlin and 2nd time the flight is delayed by 4 hours. Absolutely no information was given and the service is bad. Avoid easyjet when possible. They don't even apologize which is after 4 hours waiting kinda upsetting. They sell for cheap but did not deliver on their process.,Solo Leisure,1.0,1.0
A330,Economy Class,1.0,July 2016,1.0,1.0,1.0,no,LGW to EDI,1.0," |  I fly with easyJet at least three times per week.  Yesterday's flight from Edinburgh to Gatwick was delayed by an hour. We then lost time for some unknown reason and arrived even later. When we arrived at Gatwick the pilot couldn't park the plane and we had to wait another 30 minutes for a tug to push the plane into position to enable the jetty to be attached. If I wasn't tired and hungry it would have been comical. Today boarding should have commenced 50 minutes ago, we have been left standing for 50 minutes with absolutely no explanation in the sweltering heat of the departure lounge. So it looks like my return journey will have a similar farcical delay. If you are flying the Edinburgh to Gatwick route, do yourself a favour and use British Airways. You will be surprised how similar the fares are. And for the record, I am not a British Airways employee, I am a disgruntled Easyjet customer. In conclusion, I only have myself to blame for booking a flight with Easyjet, I guess it's time for me to practice what I preach. ",Business,1.0,1.0
nan,Economy Class,3.0,July 2016,2.0,3.0,1.0,yes,CPH to MAN,2.0,"Flew from Copenhagen to Manchester. It's the old adage that you get what you pay for. EasyJet is a very cheap way to travel by air. And that's what you have to remember. EasyJet - by the looks of it - is shoved to the furthest part of the airports presumably for cheaper renting space. The staff seem adequately trained but a little distant and indifferent but they do get you through with little fuss. You have to permanently keep reminding yourself when travelling with EasyJet (or any other super low-cost airline) that you're flying at a fraction of the cost of other airlines and that you should always bare that in mind no matter what. There is no airs and graces with them and you'll be expected to shuffle along with the pack with almost no service or attention paid to you. That said, they are quite quick and efficient.",Family Leisure,5.0,1.0
nan,Economy Class,1.0,June 2016,nan,2.0,nan,no,SEN to AMS,2.0,"Due to fly London Southend to Amsterdam. Yet another easyJet delayed flight due to ""technical issues"", second one from Southend in a week? 4 hour delay at 7.25am, perhaps someone at easyJet maintenance should set an earlier alarm to make sure passengers don't lose half their break in a departure lounge.",Couple Leisure,2.0,nan
nan,Economy Class,3.0,July 2016,1.0,4.0,nan,no,ORY to NCE,3.0," |  I am extremely frustrated with easyJet after our flight from Paris to Nice. Not only was this an expensive flight for a short trip in Europe but the attendants at the gate were very rude. The website says that you have to pay 60€ for an extra bag (in a subtle way), so you must know that going into it. Unfortunately, we did not know this policy until we get to the gate and they aggressively asked for our money. After traveling throughout Europe for some time, we have never had any problem with our baggage. Most airlines have allowed one small bag and one overhead bag, so while we still have all of that luggage, we have to pay for what they already have space for on their flight. Furthermore, once we had boarded the flight, we noticed ample space in all of the overhead luggage compartments for the bags while they had specifically said at the gate that due to the full flight, they could not fit our baggage. They charge you for all food and beverages as well. The policies this airline holds are frankly absurd as they try to rip you off. Definitely not worth what you pay for. They advertise themselves as a cheap airlines while instead you will probably have to pay the price of a much nicer flight. However, they do leave on time and their boarding process goes quickly.",Solo Leisure,2.0,nan
